model_id,model_label,revision,step,tokens_seen,lang,subject,layer,best_alpha,parcel,n_voxels_left,n_voxels_right,mean_pearson_left,mean_pearson_right,lateralization_index,lateralization_pvalue,mean_pearson,model_dir,n_params,n_params_b,log10_n_params,encoding,best_step,best_layer
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,"Cingulate Gyrus, posterior division",174,132,0.4569950586050186,0.4697977579759032,-0.0128026993708845,0.0061578766867987,0.4625177916669689,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625,0.4633964082904609,143000,16
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,Precuneous Cortex,327,253,0.4378575446788446,0.4422851491324016,-0.004427604453557,0.350564089723097,0.4397888962766893,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625,0.4400713469056231,143000,16
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,Cuneal Cortex,3,3,0.3221053230722094,0.3165875910206659,0.0055177320515435,0.1589636827681278,0.3193464570464376,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625,0.31934645704643766,143000,16
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,Frontal Orbital Cortex,91,40,0.447935336350278,0.4400570807155327,0.0078782556347453,0.4176336549481974,0.4455297621106611,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625,0.44399620853290533,143000,16
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,"Parahippocampal Gyrus, anterior division",0,0,,,,,,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625,,143000,16
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,"Parahippocampal Gyrus, posterior division",15,4,0.4828439841598486,0.4711186869344748,0.0117252972253737,0.6554639913329734,0.480375500533454,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625,0.4769813355471617,143000,16
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,Lingual Gyrus,0,0,,,,,,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625,,143000,16
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,"Temporal Fusiform Cortex, anterior division",0,0,,,,,,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625,,143000,16
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,"Temporal Fusiform Cortex, posterior division",2,0,0.5328892751002454,,,,,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625,0.5328892751002454,143000,16
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,Temporal Occipital Fusiform Cortex,0,6,,0.3968344037203339,,,,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625,0.3968344037203339,143000,16
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,Occipital Fusiform Gyrus,6,13,0.3707024526453508,0.3633187399662626,0.0073837126790881,0.8070153823089451,0.3656504387070273,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625,0.3670105963058067,143000,16
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,Frontal Opercular Cortex,17,29,0.4118566545707299,0.4299485817420034,-0.0180919271712734,0.2373442131089229,0.423262434743924,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625,0.42090261815636665,143000,16
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,Central Opercular Cortex,38,13,0.3595334063728431,0.333061387202197,0.0264720191706461,0.1852096803208408,0.3527856367803255,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625,0.34629739678752003,143000,16
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,Parietal Opercular Cortex,48,13,0.3902533403664912,0.3414264920815185,0.0488268482849726,0.0057269123771538,0.3798476186008414,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625,0.3658399162240048,143000,16
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,Planum Polare,31,31,0.3838600384477408,0.3712784979292549,0.0125815405184859,0.2626513203807015,0.3775692681884979,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625,0.37756926818849784,143000,16
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,Heschl's Gyrus (includes H1 and H2),47,42,0.3997345427136323,0.3729796219999298,0.0267549207137025,0.008605331312452,0.3871086250734581,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625,0.386357082356781,143000,16
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,Planum Temporale,74,65,0.3951352517617178,0.3665489241884329,0.0285863275732849,0.0001484898988478,0.3817675446231313,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625,0.38084208797507535,143000,16
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,Supracalcarine Cortex,0,0,,,,,,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625,,143000,16
EleutherAI/pythia-12b-deduped,Pythia-12B-deduped,step143000,143000,299892736000,en,average_en_precomputed,16,46415.89,Occipital Pole,0,0,,,,,,EleutherAI_pythia-12b-deduped,12000000000.0,12.0,10.079181246047625,,143000,16
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Frontal Pole,362,372,0.4074437217210717,0.3748666550757547,0.032577066645317,3.069910651430505e-14,0.3909332737754887,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.3911551883984132,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Insular Cortex,43,50,0.345338155806121,0.3486003760889399,-0.0032622202828189,0.6928822568005341,0.3470920376786042,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.3469692659475304,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Superior Frontal Gyrus,291,216,0.4464544919716382,0.4146988410802333,0.0317556508914049,6.985025276635443e-09,0.4329254572723414,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.43057666652593574,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Middle Frontal Gyrus,290,263,0.4185462318312827,0.399823563723844,0.0187226681074387,0.0002740215854969,0.4096419611038752,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.40918489777756334,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,"Inferior Frontal Gyrus, pars triangularis",110,79,0.4720315005438104,0.4556555756118766,0.0163759249319338,0.0537200007000117,0.465186537212473,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.4638435380778435,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,"Inferior Frontal Gyrus, pars opercularis",91,79,0.437728019071593,0.4146343745898866,0.0230936444817063,0.0003576038894066,0.4269962666359765,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.4261811968307398,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Precentral Gyrus,36,41,0.4235738939450869,0.4451633129616816,-0.0215894190165947,0.1195855034906191,0.4350695586162606,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.43436860345338424,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Temporal Pole,103,94,0.4142022595489427,0.4361413765727109,-0.0219391170237682,0.0071370878061817,0.4246706707176443,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.4251718180608268,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,"Superior Temporal Gyrus, anterior division",45,38,0.3814534474818056,0.3853207847722892,-0.0038673372904835,0.6648835426374827,0.3832240356388944,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.3833871161270474,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,"Superior Temporal Gyrus, posterior division",105,105,0.4154032826236373,0.4380726084340363,-0.022669325810399,0.0016115925382994,0.4267379455288368,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.4267379455288368,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,"Middle Temporal Gyrus, anterior division",45,32,0.4043465432228658,0.3978943644026559,0.0064521788202098,0.4883110977719023,0.4016651182586228,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.40112045381276085,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,"Middle Temporal Gyrus, posterior division",62,69,0.4263696498243542,0.4498627750318059,-0.0234931252074516,0.0214260623643677,0.4387438913458364,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.4381162124280801,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,"Middle Temporal Gyrus, temporooccipital part",82,95,0.4641329508451426,0.4578749023656684,0.0062580484794741,0.4831228578210361,0.4607741112657639,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.4610039266054055,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,"Inferior Temporal Gyrus, anterior division",10,14,0.4203304047889601,0.4605598192610985,-0.0402294144721384,0.02537151009882,0.4437975632310409,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.44044511202502934,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,"Inferior Temporal Gyrus, posterior division",3,0,0.4821322852954949,,,,,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.4821322852954949,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,"Inferior Temporal Gyrus, temporooccipital part",45,6,0.4771802990496091,0.4052559994944987,0.0719242995551104,0.0122119372749685,0.4687186167490079,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.44121814927205394,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Postcentral Gyrus,9,0,0.3740242737406116,,,,,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.3740242737406116,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Superior Parietal Lobule,33,10,0.4063182862531057,0.3634692081069764,0.0428490781461292,0.0075053599601028,0.396353384358657,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.38489374718004105,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,"Supramarginal Gyrus, anterior division",44,9,0.4144504995236885,0.345502330593779,0.0689481689299095,1.3547721241049023e-06,0.4027423198940812,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.37997641505873375,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,"Supramarginal Gyrus, posterior division",155,145,0.4154349849055055,0.4774954114955936,-0.062060426590088,6.012930482083361e-17,0.4454308577573814,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.44646519820054953,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Angular Gyrus,140,189,0.4058369479622839,0.4211611732419856,-0.0153242252797017,0.0094845867162709,0.414640226314453,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.41349906060213476,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,"Lateral Occipital Cortex, superior division",212,191,0.4567527664022355,0.4377220406892407,0.0190307257129948,0.0039803841625707,0.4477332413124538,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.4472374035457381,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,"Lateral Occipital Cortex, inferior division",17,11,0.3989711215909906,0.3864424333879395,0.012528688203051,0.3727016241993295,0.3940491369397919,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.39270677748946503,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Intracalcarine Cortex,0,0,,,,,,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Frontal Medial Cortex,13,23,0.3268093852109018,0.3735305812765976,-0.0467211960656957,0.0004909186788424,0.3566590382528742,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.3501699832437497,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Juxtapositional Lobule Cortex ),7,5,0.429662284422608,0.4556549333806702,-0.0259926489580621,0.0792127544398897,0.4404925548218006,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.4426586089016391,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Subcallosal Cortex,0,0,,,,,,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Paracingulate Gyrus,61,90,0.338963371717379,0.3514732521825093,-0.0125098804651303,0.1302809180027158,0.3464195918621587,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.3452183119499441,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,"Cingulate Gyrus, anterior division",41,44,0.3257939997582045,0.3704184616303246,-0.0446244618721201,1.855067083233798e-05,0.3488937211978902,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.34810623069426455,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,"Cingulate Gyrus, posterior division",174,132,0.4114912670245684,0.4353811879932117,-0.0238899209686432,8.854853702826066e-07,0.421796723128689,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.42343622750889004,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Precuneous Cortex,327,253,0.3980783199271286,0.4103615536281076,-0.012283233700979,0.0056501691499713,0.4034363511794521,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.40421993677761814,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Cuneal Cortex,3,3,0.2906938043736937,0.3028945031887562,-0.0122006988150625,0.1642066098457958,0.296794153781225,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.296794153781225,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Frontal Orbital Cortex,91,40,0.4262626493869444,0.4196628564413995,0.0065997929455449,0.521823283247185,0.4242474454341063,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.42296275291417196,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,"Parahippocampal Gyrus, anterior division",0,0,,,,,,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,"Parahippocampal Gyrus, posterior division",15,4,0.4678642120169442,0.4484822749966713,0.0193819370202728,0.4453627792874358,0.4637838042232027,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.45817324350680777,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Lingual Gyrus,0,0,,,,,,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,"Temporal Fusiform Cortex, anterior division",0,0,,,,,,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,"Temporal Fusiform Cortex, posterior division",2,0,0.5224328254547436,,,,,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.5224328254547436,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Temporal Occipital Fusiform Cortex,0,6,,0.3912281115528828,,,,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.3912281115528828,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Occipital Fusiform Gyrus,6,13,0.3668435650574271,0.3195876286713043,0.0472559363861227,0.1985737094364634,0.3345105559511326,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.3432155968643657,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Frontal Opercular Cortex,17,29,0.3838002295396773,0.4031391212679284,-0.019338891728251,0.2701250622512529,0.3959921395422703,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.39346967540380284,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Central Opercular Cortex,38,13,0.3454846727631424,0.3218945788645633,0.023590093898579,0.2175240948731466,0.3394715115733085,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.33368962581385286,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Parietal Opercular Cortex,48,13,0.3743863103388264,0.3306568685250294,0.043729441813797,0.0164426609266775,0.3650669210998206,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.3525215894319279,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Planum Polare,31,31,0.3663536979740122,0.3591602091585013,0.0071934888155108,0.5027841635208388,0.3627569535662568,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.3627569535662567,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Heschl's Gyrus (includes H1 and H2),47,42,0.3838921882342082,0.3552475531031913,0.0286446351310169,0.004544449971585,0.3703744952510317,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.36956987066869973,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Planum Temporale,74,65,0.3789002270874286,0.3556362972748449,0.0232639298125836,0.0007839213304123,0.3680214109880189,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,0.36726826218113673,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Supracalcarine Cortex,0,0,,,,,,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,,143000,9
EleutherAI/pythia-1b-deduped,Pythia-1B-deduped,step143000,143000,299892736000,en,average_en_precomputed,9,29834.863333333327,Occipital Pole,0,0,,,,,,EleutherAI_pythia-1b-deduped,1000000000.0,1.0,9.0,,143000,9
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Frontal Pole,362,372,0.4181465953389103,0.3956976856017306,0.0224489097371797,1.5208809831189407e-08,0.4067692187418655,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.40692214047032044,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Insular Cortex,43,50,0.3671258723681863,0.3765035275232106,-0.0093776551550243,0.2653822054574314,0.3721676224515327,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.37181469994569843,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Superior Frontal Gyrus,291,216,0.4571049284825462,0.4346858115900356,0.0224191168925105,1.5481274155029804e-05,0.4475535887413582,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.4458953700362909,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Middle Frontal Gyrus,290,263,0.4359968666743654,0.4180090799161989,0.0179877867581664,0.0001709631911912,0.427442096480156,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.42700297329528214,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,"Inferior Frontal Gyrus, pars triangularis",110,79,0.4805472980962772,0.4676679424571847,0.0128793556390924,0.1021041363498779,0.4751638637286142,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.4741076202767309,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,"Inferior Frontal Gyrus, pars opercularis",91,79,0.4512205338764272,0.4361768756633793,0.0150436582130478,0.0160026907011198,0.4442296574127167,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.44369870476990325,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Precentral Gyrus,36,41,0.4361689365585618,0.4576374027368279,-0.021468466178266,0.1306542664435868,0.4476001977703658,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.44690316964769483,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,Temporal Pole,103,94,0.4165052583092912,0.4448181922630289,-0.0283129339537376,0.0004984649695045,0.4300149831400087,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.43066172528616004,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,"Superior Temporal Gyrus, anterior division",45,38,0.3859672681564778,0.3908001083231075,-0.0048328401666297,0.6252747743361897,0.3881798937749347,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.38838368823979263,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,"Superior Temporal Gyrus, posterior division",105,105,0.4220037959777016,0.4382045656078405,-0.0162007696301388,0.0300366172190753,0.4301041807927711,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.430104180792771,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,"Middle Temporal Gyrus, anterior division",45,32,0.4193693509943226,0.4126381569088863,0.0067311940854363,0.4888940853567451,0.4165719716341414,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.41600375395160444,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,"Middle Temporal Gyrus, posterior division",62,69,0.4426679264659451,0.4587670305569677,-0.0160991040910226,0.1038338565175275,0.4511476072467127,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.4507174785114564,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,"Middle Temporal Gyrus, temporooccipital part",82,95,0.4750439595268426,0.4755731517395909,-0.0005291922127483,0.948862545366406,0.4753279892455492,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.4753085556332167,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,"Inferior Temporal Gyrus, anterior division",10,14,0.4243955867125839,0.4620076798118325,-0.0376120930992486,0.0191289133084808,0.4463359743538122,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.4432016332622082,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,"Inferior Temporal Gyrus, posterior division",3,0,0.4804407865269546,,,,,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.4804407865269546,143000,13
EleutherAI/pythia-2.8b-deduped,Pythia-2.8B-deduped,step143000,143000,299892736000,en,average_en_precomputed,13,32598.367777777778,"Inferior Temporal Gyrus, temporooccipital part",45,6,0.4758005796158917,0.4123910338409703,0.0634095457749213,0.0096320006397283,0.4683406330541363,EleutherAI_pythia-2.8b-deduped,2800000000.0,2.8,9.44715803134222,0.44409580672843096,143000,13
